quote_id,year,make,model,mileage,location_zip,percent_to_market,market_avg_days_to_sell,n_similar_vehicles_listed,region_short_code,exact_list_price,wholesale_price,seller_source,expected_margin
0061a00000FvcTrAAJ,2016,Mazda,Miata,1200,94104,0.976233907,45,7,us/sfo,27421,,shift.com,0
0061a00000FajwBAAR,2014,Toyota,Corolla,57500,90023,0.956221199,75,249,us/lax,13433,9975,shift.com,0
0061a00000F89xNAAR,2003,Infiniti,FX35,89500,90293,0.924631498,64,35,us/lax,9864,6700,shift.com,2250
0061a00000GR9bAAAT,2008,Infiniti,G37,72000,95008,0.949501343,106,48,us/sfo,15255,11700,shift.com,0
0061a00000FvdkmAAB,2003,Honda,Accord,105000,94107,0.873829042,30,7,us/sfo,6718,,iOS,0
0061a00000F8Th8AAF,2007,Lexus,IS,58000,94702,0.936678581,71,138,us/sfo,16823,13850,shift.com,0
0061a00000G6s3jAAB,2012,Cadillac,Escalade,30000,94102,0.969143207,71,39,us/sfo,43596,43700,iOS,0
0061a00000Ev2peAAB,2014,Chevrolet,Silverado 1500,12741,94022,0.963653343,73,44,us/sfo,28935,26000,shift.com,0
0061a00000GXQK8AAP,2013,Toyota,Sequoia,56332,94022,0.967639614,55,21,us/sfo,31622,28700,shift.com,0
0061a00000GWHA7AAP,2014,Honda,Accord,40000,94587,0.960079949,34,90,us/sfo,21781,17900,shift.com,0
0061a00000GWVxKAAX,2007,Honda,Civic,70400,94803,0.91965228,46,405,us/sfo,8350,5025,shift.com,3575
0061a00000FwSdUAAV,2008,BMW,1 Series,69791,94022,0.941182919,87,26,us/sfo,15426,12700,shift.com,0
0061a00000F7hkMAAR,2013,Mercedes-Benz,GLK-Class,21000,94110,0.960229176,71,39,us/sfo,30008,25300,shift.com,0
0061a00000Fvud2AAB,2012,Toyota,4Runner,58000,20111,0.965251535,90,35,us/was,28648,26100,shift.com,0
0061a00000GXTf7AAH,2010,BMW,5 Series,64000,22204,0.947448216,87,83,us/was,15622,14100,shift.com,0
0061a00000Fvj5DAAR,2014,Subaru,Outback,15350,94025,0.964849885,122,62,us/sfo,22170,19750,shift.com,0
0061a00000Fv8RMAAZ,2012,Volkswagen,Golf,55391,94022,0.93114758,59,53,us/sfo,10840,8775,shift.com,0
0061a00000FwbGuAAJ,2013,Ford,Explorer,60000,94611,0.969230017,115,61,us/sfo,28341,15750,shift.com,0
0061a00000Ev6KPAAZ,2011,BMW,1 Series,53000,91602,0.947202034,77,68,us/lax,17959,15400,shift.com,1550
0061a00000GZKLXAA5,2014,Honda,Accord,15000,94086,0.967432796,146,60,us/sfo,24305,23300,shift.com,0
0061a00000FugyFAAR,2015,Audi,Q5,15600,94022,0.973186276,62,31,us/sfo,37783,35400,shift.com,0
0061a00000GAjbMAAT,2009,Honda,Accord,105000,94305,0.935825797,57,484,us/sfo,10096,7075,shift.com,0
0061a00000GCPQFAA5,2012,Lexus,IS,31000,90210,0.972184661,76,30,us/lax,30521,28500,shift.com,0
0061a00000GaovhAAB,2016,Mazda,Miata,4645,22201,0.968614964,69,25,us/was,27403,24500,shift.com,0
0061a00000Ev255AAB,2012,Toyota,Corolla,26600,95008,0.945444996,73,843,us/sfo,12948,9700,shift.com,0
0061a00000GAt2CAAT,2013,Nissan,Versa,36000,90069,0.936816813,51,37,us/lax,10329,7925,shift.com,0
0061a00000FbEeQAAV,2014,Porsche,Cayman,30500,95051,0.970417215,50,36,us/sfo,43510,39500,shift.com,2150
0061a00000FuyQpAAJ,2010,Lexus,IS,54000,94133,0.949723816,69,186,us/sfo,18678,15400,shift.com,0
0061a00000GRARGAA5,2012,Subaru,Forester,85000,95472,0.961110844,44,81,us/sfo,14713,11050,shift.com,0
0061a00000GB76zAAD,2013,Toyota,Tacoma,75000,90012,0.965476095,86,256,us/lax,25631,23500,shift.com,0
0061a00000Gob39AAB,2012,Mazda,Mazda2,56000,91406,0.915217409,70,37,us/lax,8683,6325,shift.com,0
0061a00000Fwxf9AAB,2014,Mercedes-Benz,GLK-Class,20000,94114,0.965566137,88,34,us/sfo,32824,30900,shift.com,-1950
0061a00000GBc8ZAAT,2008,Toyota,Camry,94500,20878,0.934037092,59,213,us/was,8043,5700,shift.com,0
0061a00000FtHmRAAV,2013,Honda,Accord,19000,94086,0.965757187,66,1527,us/sfo,17572,14350,shift.com,0
0061a00000H2HjcAAF,2013,BMW,X5,35000,90210,0.963788461,76,52,us/lax,32446,28500,shift.com,0
0061a00000FtOcxAAF,2016,Mercedes-Benz,CLA,9,94022,0.965078986,115,40,us/sfo,30502,28700,shift.com,0
0061a00000FwnEYAAZ,2013,Chrysler,300C,50000,94110,0.961866715,47,17,us/sfo,31301,,shift.com,0
0061a00000H2PYmAAN,2014,Subaru,XV Crosstrek,14500,94117,0.967107014,69,29,us/sfo,21689,18800,shift.com,0
0061a00000Fw3QtAAJ,2003,Honda,Civic,84000,94549,0.886646868,43,218,us/sfo,5173,2850,shift.com,2800
0061a00000FwM36AAF,2012,Toyota,Camry,24910,95131,0.947452382,50,673,us/sfo,15313,11500,shift.com,0
0061a00000GBrg7AAD,2007,BMW,3 Series,62000,90046,0.934882475,76,209,us/lax,10593,7375,shift.com,0
0061a00000GaGw9AAF,2008,Toyota,Corolla,68000,94040,0.931394981,58,164,us/sfo,7916,4375,shift.com,0
0061a00000GAweDAAT,2015,Honda,Accord,21100,91789,0.971139079,102,416,us/lax,18662,16500,shift.com,0
0061a00000FuvvkAAB,2002,Mercedes-Benz,C-Class,98000,94103,0.916264879,93,20,us/sfo,4713,1900,shift.com,-800
0061a00000EvTeCAAV,2002,Mazda,626,52000,94112,0.875508223,70,30,us/sfo,3861,1225,shift.com,0
0061a00000Fugr9AAB,2010,BMW,M3,67700,94025,0.951470773,62,31,us/sfo,32580,28000,shift.com,0
0061a00000GB7HXAA1,2012,Mazda,Mazda3,50030,94941,0.95348619,98,59,us/sfo,13754,10500,shift.com,0
0061a00000GREnmAAH,2015,Chevrolet,Volt,19000,94587,0.887015874,129,17,us/sfo,19460,16050,shift.com,0
0061a00000GoZxbAAF,2013,Scion,FR-S,22000,90034,0.973189653,149,52,us/lax,17676,14900,shift.com,0
0061a00000GaOjKAAV,2010,Honda,Odyssey,61000,94306,0.948332251,0,9,us/sfo,15482,13550,shift.com,0
0061a00000FvCx0AAF,2009,Toyota,Corolla,56000,94306,0.925481946,51,24,us/sfo,10024,6900,shift.com,1750
0061a00000F8Z0yAAF,2013,BMW,5 Series,85000,91381,0.96363748,74,126,us/lax,27952,22600,shift.com,0
0061a00000GNB8jAAH,2012,Honda,CR-V,37600,94022,0.966184769,52,141,us/sfo,17945,14500,shift.com,0
0061a00000GArepAAD,2013,Scion,iQ,25574,94022,0.95329744,102,127,us/sfo,9878,7375,shift.com,0
0061a00000Ga9MoAAJ,2016,Scion,FR-S,4000,92844,0.975176974,0,5,us/sna,24552,21000,shift.com,0
0061a00000FuydoAAB,2014,Honda,Accord,21000,90049,0.968670021,76,305,us/lax,20054,17500,shift.com,0
0061a00000FwCHpAAN,2014,Volkswagen,Touareg,13000,94583,0.961017293,78,60,us/sfo,30288,28000,shift.com,0
0061a00000F7NozAAF,2010,Toyota,Corolla,51584,22201,0.948701481,90,89,us/was,10126,8175,shift.com,775
0061a00000FwpJqAAJ,2015,Subaru,Forester,37531,94022,0.967558244,49,185,us/sfo,23294,19650,shift.com,0
0061a00000GArp9AAD,2014,Mercedes-Benz,GLK-Class,25000,92627,0.949578276,99,32,us/sna,29567,26700,iOS,0
0061a00000FvKAdAAN,2014,Toyota,Prius v,35936,94022,0.958530849,61,24,us/sfo,19926,17250,shift.com,0
0061a00000EveF8AAJ,2013,Honda,Pilot,26000,95120,0.970034062,66,414,us/sfo,28712,26300,shift.com,-3650
0061a00000GXW9oAAH,2015,Toyota,RAV4,15000,94947,0.979744784,93,60,us/sfo,26541,23700,shift.com,0
0061a00000GXyTqAAL,2013,Mazda,Mazda3,27999,94022,0.953080913,73,241,us/sfo,14644,10900,shift.com,0
0061a00000GYeYKAA1,2015,Audi,S3,10100,94114,0.977932932,61,15,us/sfo,39463,35900,shift.com,0
0061a00000GB5EsAAL,2012,Nissan,Altima,70000,94080,0.942797838,81,1201,us/sfo,11009,7700,shift.com,0
0061a00000GCAPQAA5,2015,Audi,A3,9100,91360,0.967352347,71,136,us/lax,28707,26000,shift.com,0
0061a00000EvZAlAAN,2011,Toyota,Camry,90000,94303,0.94575167,78,732,us/sfo,10500,8375,shift.com,0
0061a00000GaHOOAA3,2011,Audi,A4,52000,94804,0.961343918,93,33,us/sfo,18307,16250,shift.com,0
0061a00000GpQVqAAN,2012,BMW,7 Series,35072,94022,0.955591609,84,77,us/sfo,33767,28900,shift.com,0
0061a00000GXJLkAAP,2013,Jaguar,XF,33460,94022,0.981318433,0,5,us/sfo,44413,38000,shift.com,0
0061a00000Euz7xAAB,2009,BMW,3 Series,33000,94116,0.949839789,71,37,us/sfo,17128,14150,shift.com,3500
0061a00000GaeH8AAJ,2011,Audi,A4,79000,92612,0.946157968,54,25,us/sna,13758,9900,shift.com,0
0061a00000GoiRAAAZ,2012,Subaru,Impreza,77000,94080,0.967801218,97,36,us/sfo,19483,18550,shift.com,0
0061a00000Ga1SlAAJ,2014,Toyota,Camry,52000,94583,0.959308365,155,37,us/sfo,14216,12700,shift.com,0
0061a00000GX33JAAT,2005,Toyota,4Runner,110000,94123,0.933489261,83,57,us/sfo,11877,8400,iOS,0
0061a00000FwEaOAAV,2013,BMW,5 Series,35850,94022,0.954093315,54,226,us/sfo,26991,22800,shift.com,0
0061a00000Fwfw3AAB,2013,Subaru,Forester,43306,94611,0.967755657,69,81,us/sfo,18911,16150,iOS,0
0061a00000F72vpAAB,2009,Nissan,Altima,96000,91203,0.936972023,60,409,us/lax,7818,5200,shift.com,-800
0061a00000GXTkCAAX,2013,Land Rover,Range Rover Evoque,41000,94132,0.968564098,98,35,us/sfo,30252,25200,shift.com,0
0061a00000EvOLBAA3,2013,Lexus,LS,20000,94030,0.957299744,67,136,us/sfo,49535,44700,shift.com,-750
0061a00000F7OBAAA3,2008,Acura,TSX,72000,94305,0.936702721,63,143,us/sfo,11802,10750,shift.com,-1500
0061a00000GC9NRAA1,2012,Infiniti,QX56,25330,94597,0.968010626,72,51,us/sfo,41243,,shift.com,0
0061a00000GYgZBAA1,2013,Honda,CR-V,48798,94022,0.969028627,72,82,us/sfo,19585,16050,shift.com,0
0061a00000FueXbAAJ,2009,Hyundai,Elantra,102000,94015,0.906200904,61,42,us/sfo,6476,3200,shift.com,0
0061a00000GR8ANAA1,2004,Toyota,Camry,120000,94538,0.918949766,53,190,us/sfo,6203,3175,shift.com,0
0061a00000GBUuBAAX,2016,Mazda,Mazda6,28795,94022,0.9660807,66,308,us/sfo,18492,0,shift.com,0
0061a00000GYYd2AAH,2013,Volkswagen,Tiguan,33553,94022,0.966805014,41,85,us/sfo,18501,14700,shift.com,0
0061a00000FvLVPAA3,2010,Honda,Accord,41000,92663,0.945010095,60,310,us/sna,12373,9025,shift.com,0
0061a00000H2CEdAAN,2013,Scion,FR-S,21000,92694,0.963512387,55,44,us/sna,19015,16100,shift.com,0
0061a00000F7BwGAAV,2011,Hyundai,Sonata,76300,94597,0.951111243,27,24,us/sfo,11905,8900,shift.com,2050
0061a00000F8SBSAA3,2013,BMW,X5,39393,94022,0.968354952,54,62,us/sfo,36501,33600,shift.com,0
0061a00000Gp89ZAAR,2011,Mitsubishi,Lancer,59884,94022,0.967395406,40,15,us/sfo,14443,10750,shift.com,0
0061a00000FabQWAAZ,2010,Honda,Element,82000,91103,0.945597581,57,79,us/lax,15553,12950,shift.com,3000
0061a00000GXTCyAAP,2014,Toyota,Prius v,30000,94509,0.964114397,64,61,us/sfo,18815,15850,shift.com,0
0061a00000GZpZTAA1,2013,Mercedes-Benz,GL-Class,53800,94022,0.969738385,104,32,us/sfo,38278,31800,shift.com,0
0061a00000FvlBJAAZ,2013,BMW,X1,27216,94022,0.929854783,0,5,us/sfo,23894,21600,shift.com,0
0061a00000Fwxs8AAB,2015,Scion,tC,20342,94022,0.965877426,184,82,us/sfo,16200,14500,shift.com,0
0061a00000GX30UAAT,2013,Lexus,GS,40334,94022,0.96077219,70,670,us/sfo,29672,25400,shift.com,0
0061a00000GpQVRAA3,2009,BMW,3 Series,60539,94541,0.962660215,87,25,us/sfo,15642,11400,shift.com,0
0061a00000Fazt2AAB,2015,Honda,Civic,10500,94080,0.96971585,102,106,us/sfo,19713,17750,shift.com,0
0061a00000GBZy9AAH,2010,Volkswagen,Eos,63000,94124,0.952930584,39,58,us/sfo,12720,9400,shift.com,3950
0061a00000FuyQfAAJ,2013,Audi,RS 5,49100,94402,0.975479967,79,36,us/sfo,47444,43700,shift.com,-950
0061a00000F8FKlAAN,2013,Ford,C-Max Hybrid,28336,94022,0.948550794,74,267,us/sfo,15699,13050,shift.com,0
0061a00000GB5TTAA1,2013,Hyundai,Sonata Hybrid,15350,94043,0.945082197,100,40,us/sfo,13885,10500,shift.com,3850
0061a00000GNcVxAAL,2014,Dodge,Durango,18592,94022,0.967637935,89,76,us/sfo,28688,26100,shift.com,0
0061a00000Gb07MAAR,2011,Honda,CR-V,50000,95014,0.95777014,71,142,us/sfo,13788,11100,shift.com,0
0061a00000F8B4oAAF,2011,Kia,Sportage,50000,90094,0.946287918,64,179,us/lax,13374,11100,shift.com,0
0061a00000GQsQqAAL,2012,Honda,Accord,43500,94706,0.956238297,69,595,us/sfo,14478,10950,shift.com,2000
0061a00000GYZJlAAP,2008,Honda,Civic,100000,94002,0.908627816,58,64,us/sfo,7366,4100,shift.com,0
0061a00000GByHAAA1,2007,BMW,X3,67000,92821,0.94545079,49,35,us/sna,12461,10100,shift.com,-1300
0061a00000H2RYoAAN,2016,Hyundai,Accent,3996,92683,0.949243728,108,2603,us/sna,12189,0,shift.com,0
0061a00000Ga1oNAAR,2015,Cadillac,CTS,37290,94022,0.968279535,197,142,us/sfo,30369,25800,shift.com,0
0061a00000GaKcuAAF,2014,Toyota,Yaris,4700,94043,0.941361279,110,24,us/sfo,10835,8975,shift.com,0
0061a00000GWWHsAAP,2006,BMW,3 Series,65000,94552,0.922536698,80,167,us/sfo,9719,6475,shift.com,0
0061a00000GXyLXAA1,2013,Hyundai,Sonata,35727,94022,0.959016131,56,2265,us/sfo,13592,10100,shift.com,0
0061a00000FuYOpAAN,2013,Mini,Cooper,17362,94022,0.964590931,77,180,us/sfo,16028,13950,shift.com,0
0061a00000FQwDyAAL,2014,Mini,Cooper S,11000,94588,0.972384473,37,22,us/sfo,22470,18300,shift.com,0
0061a00000GpQU9AAN,2006,Toyota,Tacoma,49600,92807,0.932844315,52,105,us/sna,16337,16500,shift.com,0
0061a00000F8e7fAAB,2009,Toyota,Matrix,63277,22203,0.922588208,47,24,us/was,10308,7075,shift.com,0
0061a00000GXyMzAAL,2013,Hyundai,Sonata Hybrid,29517,94022,0.973844878,67,54,us/sfo,17184,13500,shift.com,0
0061a00000GpQjYAAV,2015,Nissan,Sentra,4000,95131,0.956441242,53,1001,us/sfo,13772,10750,shift.com,0
0061a00000GaOcdAAF,2011,Volkswagen,GTI,70000,94102,0.965711148,96,29,us/sfo,13580,9800,shift.com,0
0061a00000GZPidAAH,2013,Fiat,500,19000,94117,0.934660586,54,124,us/sfo,9815,6725,shift.com,0
0061a00000GYctLAAT,2012,BMW,X3,73000,94404,0.96042626,120,22,us/sfo,22238,18450,iOS,0
0061a00000GXoQxAAL,2014,Audi,A4,12813,94022,0.96817437,81,142,us/sfo,28309,25100,shift.com,0
0061a00000GX2IYAA1,2013,Chevrolet,Volt,57000,94602,0.948872767,80,108,us/sfo,14514,11200,shift.com,0
0061a00000Fwwq6AAB,2016,Mazda,Miata,6421,94107,0.963659097,53,20,us/sfo,27994,0,shift.com,0
0061a00000F86gxAAB,2015,Toyota,Camry,36090,94022,0.961699531,67,4263,us/sfo,17854,14500,shift.com,0
0061a00000EvUKoAAN,2007,Infiniti,G35,88000,90305,0.945432336,57,37,us/lax,11474,7475,shift.com,5475
0061a00000Fw1ZtAAJ,2009,Acura,TSX,81000,94568,0.951374037,74,57,us/sfo,14501,11650,shift.com,1800
0061a00000GAplPAAT,2002,BMW,3 Series,55000,94085,0.867529248,55,14,us/sfo,6404,2800,iOS,0
0061a00000GC486AAD,2007,Lexus,ES,90000,94518,0.947586695,77,48,us/sfo,13389,9675,shift.com,0
0061a00000FvgzsAAB,2014,Nissan,Versa,30000,90813,0.948680468,52,495,us/sna,11353,7850,shift.com,0
0061a00000G6xFOAAZ,2013,Nissan,Altima,36000,91750,0.94700459,85,1822,us/lax,12990,9725,shift.com,0
0061a00000EvbFZAAZ,2011,BMW,X5,64500,94123,0.947103685,76,30,us/sfo,27289,23300,shift.com,0
0061a00000GBdcBAAT,2012,Mercedes-Benz,C-Class,39155,94403,0.95261164,82,20,us/sfo,20584,16650,shift.com,2300
0061a00000GBAwrAAH,2013,Mercedes-Benz,C-Class,39500,90046,0.969907779,60,171,us/lax,22075,18800,shift.com,0
0061a00000FvasQAAR,2012,Toyota,Corolla,68000,94612,0.935904285,79,126,us/sfo,9949,7150,shift.com,2500
0061a00000GBDajAAH,2014,Toyota,Prius c,27000,94111,0.955171072,33,50,us/sfo,14195,11850,shift.com,0
0061a00000FatCyAAJ,2006,Mazda,Mazda3,24600,94027,0.904418371,41,49,us/sfo,6360,4275,shift.com,3075
0061a00000EvD6AAAV,2004,BMW,3 Series,103000,94970,0.926738053,83,23,us/sfo,6994,3425,shift.com,0
0061a00000F8KcKAAV,2010,Toyota,Camry,62000,91436,0.95302414,52,25,us/lax,12294,9175,shift.com,265
0061a00000GYJxsAAH,2013,Subaru,BRZ,40000,20878,0.958199208,70,9,us/was,18341,16350,shift.com,0
0061a00000FauX6AAJ,2012,Audi,A4,20000,94111,0.956296024,140,24,us/sfo,25304,26300,shift.com,0
0061a00000GWOwmAAH,2004,Infiniti,I35,25000,94111,0.914135041,53,65,us/sfo,6027,,shift.com,0
0061a00000FatNAAAZ,2014,BMW,X1,34000,94061,0.962855763,51,45,us/sfo,22786,18100,shift.com,3550
0061a00000FwRkmAAF,2015,Chrysler,200,20988,20744,0.952469905,76,4501,us/was,14988,12750,shift.com,0
0061a00000GBFMzAAP,2013,Honda,Accord,17200,94105,0.97167453,102,117,us/sfo,23384,21000,shift.com,1950
0061a00000GZ7KAAA1,2011,Chrysler,200,63150,94066,0.92207313,43,59,us/sfo,9588,6325,shift.com,2325
0061a00000GQuRQAA1,2009,Infiniti,FX35,85000,94526,0.961838534,79,121,us/sfo,19592,15850,shift.com,0
0061a00000Fuw7WAAR,2011,Ford,Mustang,43000,90007,0.953661223,62,59,us/lax,14816,12400,shift.com,0
0061a00000GY8DIAA1,2010,Nissan,GT-R,45000,20105,0.969880598,114,25,us/was,53841,51000,shift.com,0
0061a00000GXuTLAA1,2013,Volkswagen,Jetta,24000,94112,0.965471006,103,122,us/sfo,12870,,shift.com,0
0061a00000F7sFIAAZ,2010,Toyota,Prius,65000,90405,0.932914308,62,91,us/lax,12132,8575,shift.com,0
0061a00000GBakHAAT,2013,Cadillac,ATS,42000,94544,0.960749683,90,46,us/sfo,22798,19800,shift.com,0
0061a00000GBeEjAAL,2013,Ford,Escape,18000,94523,0.95966576,66,493,us/sfo,18241,16100,shift.com,0
0061a00000GAxAZAA1,2010,Toyota,Corolla,28000,90025,0.939704367,65,1214,us/lax,10880,8250,shift.com,0
0061a00000EvCojAAF,2014,Nissan,Rogue,27000,94404,0.951808018,65,99,us/sfo,18332,15000,shift.com,0
0061a00000Gp9LfAAJ,2012,Mazda,Miata,35000,22003,0.970112967,70,24,us/was,17586,,shift.com,0
0061a00000FaozKAAR,2012,BMW,3 Series,26951,94022,0.924534637,40,22,us/sfo,23662,19050,shift.com,0
0061a00000GZtMHAA1,2015,Toyota,Corolla,37699,94022,0.956159918,107,98,us/sfo,14149,13500,shift.com,0
0061a00000GW7eyAAD,2014,Scion,FR-S,21500,91423,0.974022277,95,29,us/lax,19376,18250,shift.com,0
0061a00000GAq1DAAT,2006,Toyota,Tundra,40000,94124,0.926136121,0,9,us/sfo,13131,0,shift.com,0
0061a00000GWWBuAAP,2014,Subaru,Impreza,51000,92843,0.978331984,120,28,us/sna,22430,22100,shift.com,0
0061a00000GaX7vAAF,2009,Hyundai,Elantra,105000,94560,0.92770967,17,25,us/sfo,6361,3050,shift.com,0
0061a00000Gp8UhAAJ,2016,Honda,Odyssey,4200,94129,0.969570581,56,166,us/sfo,34357,30500,shift.com,0
0061a00000HAzZXAA1,2008,Jeep,Grand Cherokee,92444,94105,0.9632692,74,35,us/sfo,11290,7900,shift.com,0
0061a00000Fwy28AAB,2013,Honda,Accord,15381,94022,0.965196545,67,2548,us/sfo,17447,13950,shift.com,0
0061a00000FvwymAAB,2012,Toyota,Prius c,66000,95112,0.963355057,63,30,us/sfo,12324,9075,shift.com,3275
0061a00000GQrjrAAD,2014,Mazda,Mazda3,22000,94560,0.961312839,101,50,us/sfo,17782,15150,shift.com,2800
0061a00000F7fkhAAB,2013,Nissan,Sentra,35000,95008,0.956660014,116,176,us/sfo,13193,10800,shift.com,0
0061a00000Fvw3RAAR,2015,Fiat,500,13170,94102,0.943614486,89,102,us/sfo,10828,8675,shift.com,0
0061a00000EvM4TAAV,2014,Toyota,Sienna,10200,91106,0.96070916,64,57,us/lax,28601,26900,shift.com,450
0061a00000H2LR5AAN,2016,Ford,Escape,1500,94596,0.962873181,46,43,us/sfo,28145,0,shift.com,0
0061a00000GZfTzAAL,2015,Honda,Pilot,18870,94022,0.975559766,153,133,us/sfo,30201,28900,shift.com,0
0061a00000GoU6AAAV,2011,BMW,3 Series,49000,95051,0.95319231,69,234,us/sfo,15476,11500,shift.com,0
0061a00000GXuUxAAL,2011,BMW,3 Series,71000,94555,0.95829565,62,96,us/sfo,14163,10200,shift.com,0
0061a00000FwSQuAAN,2015,BMW,3 Series,22863,94022,0.978444627,41,19,us/sfo,25509,20800,shift.com,0
0061a00000GBD7rAAH,2005,Honda,S2000,80000,90291,0.93668033,55,72,us/lax,17124,13450,shift.com,3950
0061a00000GZfdrAAD,2006,Toyota,Corolla,130000,94109,0.91300242,54,82,us/sfo,5871,2975,shift.com,-675
0061a00000FvCyXAAV,2007,Jeep,Liberty,31000,90278,0.928913136,63,193,us/lax,9304,6825,shift.com,0
0061a00000FvsqMAAR,2016,Ford,Explorer,8700,94109,0.96364152,83,304,us/sfo,36637,25800,shift.com,-1450
0061a00000EvjqEAAR,2007,Toyota,Camry,110000,20009,0.931444543,48,64,us/was,8610,5450,shift.com,500
0061a00000Fvw4oAAB,2013,Volkswagen,CC,20800,90025,0.941287523,33,41,us/lax,17684,15550,shift.com,1400
0061a00000Gp7JcAAJ,2004,Toyota,Sienna,106000,91745,0.898032445,106,28,us/lax,6031,2900,shift.com,0
0061a00000Fb1wOAAR,2014,BMW,X1,20000,90245,0.962738015,58,43,us/lax,28378,24300,shift.com,0
0061a00000FuWzgAAF,2012,Audi,A5,44000,94107,0.955903231,69,34,us/sfo,22631,19500,shift.com,0
0061a00000GoPJNAA3,2012,Fiat,500,45000,92688,0.956421848,44,62,us/sna,8151,5025,shift.com,0
0061a00000Gb0puAAB,2014,Subaru,Outback,30000,94110,0.968788498,97,299,us/sfo,21735,19200,shift.com,0
0061a00000GC7lTAAT,2013,Honda,Civic,36000,22312,0.96240024,65,250,us/was,16605,15550,shift.com,0
0061a00000H2BO0AAN,2012,Audi,A3,17100,94110,0.957468743,53,25,us/sfo,18116,14900,shift.com,0
0061a00000GB7avAAD,2009,Nissan,Versa,3600,90069,0.900760344,149,40,us/lax,6767,4575,shift.com,0
0061a00000GoqDJAAZ,2011,BMW,3 Series,60000,94109,0.967127908,64,25,us/sfo,22700,18150,shift.com,0
0061a00000FPbAtAAL,2007,Honda,Accord,78000,94538,0.948668883,40,54,us/sfo,10026,6775,iOS,0
0061a00000G724KAAR,2011,Mercedes-Benz,C-Class,90000,90802,0.97045934,188,20,us/sna,14523,10900,shift.com,0
0061a00000Gp7P2AAJ,2010,Honda,Civic,1000,94103,0.935658705,46,618,us/sfo,10757,8475,shift.com,0
0061a00000F87FEAAZ,2012,Toyota,Prius,60000,94402,0.958110656,59,137,us/sfo,13398,10400,shift.com,0
0061a00000GoY2OAAV,2005,Honda,Accord,116500,94588,0.905538518,42,151,us/sfo,6323,3025,iOS,0
0061a00000GNZskAAH,2013,Toyota,Prius,57000,91364,0.958568462,97,875,us/lax,13654,11200,shift.com,0
0061a00000GBaxzAAD,2012,Scion,xD,25000,94107,0.958222263,115,42,us/sfo,11296,8250,shift.com,2400
0061a00000GZv5PAAT,2012,Toyota,Avalon,69000,94531,0.961793681,78,33,us/sfo,18093,15650,shift.com,0
0061a00000GR8soAAD,2014,Ford,Fusion Energi,37000,90066,0.966569397,146,155,us/lax,18910,15900,shift.com,0
0061a00000GBNT2AAP,2013,Porsche,Boxster,18500,95132,0.976126808,76,49,us/sfo,41945,38600,shift.com,2350
0061a00000GBrObAAL,2013,Mercedes-Benz,C-Class,11400,90210,0.958696361,66,50,us/lax,23191,21500,shift.com,0
0061a00000G9SyiAAF,2011,Ford,Fiesta,23700,94305,0.943310745,70,48,us/sfo,7802,4350,shift.com,0
0061a00000HAsOgAAL,2016,Ford,Explorer,9895,94022,0.966169704,66,50,us/sfo,27068,24800,shift.com,0
0061a00000FwxVYAAZ,2008,Toyota,Highlander,118000,95035,0.94240666,43,20,us/sfo,11885,7975,shift.com,3675
0061a00000GBUniAAH,2013,Land Rover,Range Rover Evoque,36532,94022,0.958764631,93,49,us/sfo,31263,27100,shift.com,0
0061a00000FvGtfAAF,2010,Honda,Civic,40000,94565,0.956046922,57,94,us/sfo,11783,8350,shift.com,2300
0061a00000Ga2GjAAJ,2012,Mitsubishi,Eclipse,52040,94022,0.953260926,94,41,us/sfo,10460,7100,shift.com,0
0061a00000GZ7hYAAT,2008,Nissan,Altima,92000,94043,0.925356797,43,349,us/sfo,8051,4600,shift.com,0
0061a00000H2FWwAAN,2011,Ford,Fiesta,55000,94116,0.943208171,41,20,us/sfo,8907,5800,shift.com,0
0061a00000FvKCeAAN,2011,Toyota,Prius,74000,94022,0.954713298,54,81,us/sfo,12493,10000,shift.com,0
0061a00000GWVwMAAX,2015,Chrysler,300,2500,90022,0.960195378,62,915,us/lax,22744,19400,shift.com,0
0061a00000HAwWJAA1,2011,Toyota,Camry,41500,94114,0.944436095,123,24,us/sfo,13437,9975,shift.com,0
0061a00000G6u3zAAB,2014,Cadillac,SRX,25500,90291,0.972213975,86,160,us/lax,32518,29500,shift.com,0
0061a00000GWNAvAAP,2015,Mazda,Mazda3,16000,94107,0.966123614,0,9,us/sfo,19748,0,shift.com,0
0061a00000GZLnDAAX,2007,Honda,Civic,65000,94103,0.922949166,50,157,us/sfo,7552,3950,shift.com,0
0061a00000FwS8qAAF,2013,Volkswagen,Tiguan,51000,90815,0.951098232,58,132,us/sna,13503,10550,shift.com,2800
0061a00000GYdCnAAL,2007,Toyota,Prius,95000,94804,0.930308211,78,86,us/sfo,7895,4675,shift.com,0
0061a00000GpR5oAAF,2015,Jeep,Renegade,8900,95127,0.957848459,76,76,us/sfo,20989,18800,shift.com,0
0061a00000FaiU5AAJ,2013,Kia,Sorento,41818,94022,0.962864207,84,71,us/sfo,22677,19050,shift.com,0
0061a00000GR659AAD,2012,Volvo,S60,29200,94117,0.96503895,78,35,us/sfo,17609,14050,shift.com,3900
0061a00000FwLxOAAV,2013,Mercedes-Benz,C-Class,20000,90024,0.951855507,66,99,us/lax,22700,21000,shift.com,0
0061a00000FwZpLAAV,2014,Volkswagen,Jetta,47000,94703,0.950070207,57,449,us/sfo,12276,9075,shift.com,1875
